Dataset,File,date,processing_timestamp,Units,HCHO_Mean (molecules/cm²),HCHO_Min (molecules/cm²),HCHO_Max (molecules/cm²),HCHO_Mean (DU),HCHO_Min (DU),HCHO_Max (DU),Min_Lat,Min_Lon,Max_Lat,Max_Lon,HCHO_7day_MA
OMI-Aura,OMI-Aura_L3-OMHCHOd_2006m1106_v003-2019m0725t232759.nc,2006-11-06,7/25/2019,molecules/cm²,2931000000000000.0,-9.14e+17,6.74e+17,0.11,-33.96,25.04,-7.35,112.57,-14.15,-52.64,0.12000000000000001
OMI-Aura,OMI-Aura_L3-OMHCHOd_2006m1107_v003-2019m0725t233326.nc,2006-11-07,7/25/2019,molecules/cm²,3121000000000000.0,-9.8e+17,3.64e+17,0.12,-36.42,13.54,-8.85,27.96,-20.85,-65.44,0.12000000000000001
OMI-Aura,OMI-Aura_L3-OMHCHOd_2006m1108_v003-2019m0725t232759.nc,2006-11-08,7/25/2019,molecules/cm²,3029000000000000.0,-1.55e+18,1.84e+17,0.11,-57.68,6.84,4.35,39.06,-2.65,161.77,0.11857142857142858
OMI-Aura,OMI-Aura_L3-OMHCHOd_2006m1109_v003-2019m0725t232835.nc,2006-11-09,7/25/2019,molecules/cm²,3114000000000000.0,-1.13e+18,3.32e+17,0.12,-42.0,12.34,1.95,155.97,17.35,-141.25,0.11714285714285713
OMI-Aura,OMI-Aura_L3-OMHCHOd_2006m1110_v003-2019m0725t233322.nc,2006-11-10,7/25/2019,molecules/cm²,2886000000000000.0,-2.58e+18,4.04e+17,0.11,-95.99,15.03,30.05,-83.64,9.05,38.66,0.1157142857142857
OMI-Aura,OMI-Aura_L3-OMHCHOd_2006m1111_v003-2019m0725t231945.nc,2006-11-11,7/25/2019,molecules/cm²,2806000000000000.0,-1.41e+18,2.09e+17,0.1,-52.26,7.76,14.05,-90.54,20.55,-90.24,0.11285714285714285
OMI-Aura,OMI-Aura_L3-OMHCHOd_2006m1112_v003-2019m0725t233729.nc,2006-11-12,7/25/2019,molecules/cm²,3001000000000000.0,-2.98e+18,5.57e+17,0.11,-110.74,20.72,-24.65,-66.14,-22.95,-65.64,0.11142857142857142
OMI-Aura,OMI-Aura_L3-OMHCHOd_2006m1113_v003-2019m0725t232728.nc,2006-11-13,7/25/2019,molecules/cm²,2922000000000000.0,-1.25e+18,3.49e+17,0.11,-46.44,12.97,13.15,38.16,12.45,-35.24,0.11142857142857142
OMI-Aura,OMI-Aura_L3-OMHCHOd_2006m1114_v003-2019m0725t232821.nc,2006-11-14,7/25/2019,molecules/cm²,2966000000000000.0,-1.28e+18,4.29e+17,0.11,-47.55,15.94,-26.75,-65.84,-26.95,-65.84,0.11
OMI-Aura,OMI-Aura_L3-OMHCHOd_2006m1115_v003-2019m0725t233839.nc,2006-11-15,7/25/2019,molecules/cm²,2949000000000000.0,-8.5e+17,3.56e+17,0.11,-31.6,13.25,-20.65,119.77,9.65,92.07,0.11
OMI-Aura,OMI-Aura_L3-OMHCHOd_2006m1116_v003-2019m0725t233402.nc,2006-11-16,7/25/2019,molecules/cm²,2852000000000000.0,-7.5e+17,4.5e+17,0.11,-27.87,16.72,-1.95,32.06,33.55,100.47,0.10857142857142857
OMI-Aura,OMI-Aura_L3-OMHCHOd_2006m1117_v003-2019m0725t232936.nc,2006-11-17,7/25/2019,molecules/cm²,3013000000000000.0,-7.52e+17,4.48e+17,0.11,-27.97,16.67,-2.05,146.67,-6.15,24.46,0.10857142857142857
OMI-Aura,OMI-Aura_L3-OMHCHOd_2006m1118_v003-2019m0725t234159.nc,2006-11-18,7/25/2019,molecules/cm²,2852000000000000.0,-8.33e+17,2.16e+17,0.11,-30.96,8.03,-1.85,135.87,-24.05,-7.04,0.11
OMI-Aura,OMI-Aura_L3-OMHCHOd_2006m1120_v003-2019m0725t233541.nc,2006-11-20,7/25/2019,molecules/cm²,2881000000000000.0,-8.18e+17,3.18e+17,0.11,-30.39,11.83,8.75,37.56,-33.45,23.56,0.11
OMI-Aura,OMI-Aura_L3-OMHCHOd_2006m1121_v003-2019m0725t234109.nc,2006-11-21,7/25/2019,molecules/cm²,2743000000000000.0,-1.84e+18,3.97e+17,0.1,-68.44,14.75,-14.45,-71.04,-22.75,-67.04,0.10857142857142857
OMI-Aura,OMI-Aura_L3-OMHCHOd_2006m1122_v003-2019m0725t232801.nc,2006-11-22,7/25/2019,molecules/cm²,2771000000000000.0,-2.82e+18,1.26e+17,0.1,-104.66,4.68,9.65,39.46,-6.65,115.07,0.10714285714285714
OMI-Aura,OMI-Aura_L3-OMHCHOd_2006m1123_v003-2019m0725t233421.nc,2006-11-23,7/25/2019,molecules/cm²,2786000000000000.0,-1.15e+18,1.49e+17,0.1,-42.68,5.54,-21.15,-66.04,33.75,73.57,0.10571428571428572
OMI-Aura,OMI-Aura_L3-OMHCHOd_2006m1124_v003-2019m0725t233230.nc,2006-11-24,7/25/2019,molecules/cm²,2653000000000000.0,-1.78e+18,2.55e+17,0.1,-66.02,9.49,-31.35,27.16,-14.85,-74.04,0.10428571428571429
OMI-Aura,OMI-Aura_L3-OMHCHOd_2006m1125_v003-2019m0725t234244.nc,2006-11-25,7/25/2019,molecules/cm²,2613000000000000.0,-1.24e+18,5.87e+17,0.1,-46.01,21.83,-1.05,-64.84,-16.55,-68.74,0.10285714285714286
OMI-Aura,OMI-Aura_L3-OMHCHOd_2006m1126_v003-2019m0725t233549.nc,2006-11-26,7/25/2019,molecules/cm²,2842000000000000.0,-1.15e+18,3.5e+17,0.11,-42.6,12.99,-17.95,-54.04,9.15,38.76,0.10285714285714286
OMI-Aura,OMI-Aura_L3-OMHCHOd_2006m1127_v003-2019m0725t232929.nc,2006-11-27,7/25/2019,molecules/cm²,2744000000000000.0,-1.95e+18,1.77e+17,0.1,-72.6,6.58,0.95,36.76,-7.75,-52.74,0.10142857142857144
OMI-Aura,OMI-Aura_L3-OMHCHOd_2006m1128_v003-2019m0725t234707.nc,2006-11-28,7/25/2019,molecules/cm²,2877000000000000.0,-1.54e+18,2.72e+17,0.11,-57.08,10.11,-13.45,-74.54,-3.15,-70.44,0.10285714285714287
OMI-Aura,OMI-Aura_L3-OMHCHOd_2006m1129_v003-2019m0725t234309.nc,2006-11-29,7/25/2019,molecules/cm²,2844000000000000.0,-1.78e+18,3.54e+17,0.11,-66.32,13.16,13.35,60.96,-33.85,122.27,0.10428571428571429
OMI-Aura,OMI-Aura_L3-OMHCHOd_2006m1130_v003-2019m0725t234128.nc,2006-11-30,7/25/2019,molecules/cm²,2773000000000000.0,-1.04e+18,3.23e+17,0.1,-38.8,12.01,-16.75,124.97,-6.85,106.47,0.10428571428571429
OMI-Aura,OMI-Aura_L3-OMHCHOd_2006m1201_v003-2019m0725t234210.nc,2006-12-01,7/25/2019,molecules/cm²,2872000000000000.0,-1.12e+18,3.3e+17,0.11,-41.65,12.25,-21.15,18.26,12.75,-81.54,0.10571428571428572
OMI-Aura,OMI-Aura_L3-OMHCHOd_2006m1202_v003-2019m0725t232922.nc,2006-12-02,7/25/2019,molecules/cm²,2869000000000000.0,-2.69e+18,2.83e+17,0.11,-99.84,10.53,-25.05,-66.04,0.35,33.96,0.10714285714285714
OMI-Aura,OMI-Aura_L3-OMHCHOd_2006m1203_v003-2019m0725t234336.nc,2006-12-03,7/25/2019,molecules/cm²,3167000000000000.0,-1.45e+18,2.21e+17,0.12,-54.07,8.22,-29.65,-51.24,9.35,45.86,0.10857142857142857
OMI-Aura,OMI-Aura_L3-OMHCHOd_2006m1204_v003-2019m0725t234325.nc,2006-12-04,7/25/2019,molecules/cm²,2695000000000000.0,-7.69e+17,1.31e+17,0.1,-28.59,4.89,1.65,30.36,5.25,31.66,0.10857142857142857
OMI-Aura,OMI-Aura_L3-OMHCHOd_2006m1205_v003-2019m0725t234308.nc,2006-12-05,7/25/2019,molecules/cm²,2882000000000000.0,-1.4e+18,1.36e+17,0.11,-51.99,5.04,-14.85,-70.54,-33.15,-70.04,0.10857142857142857
OMI-Aura,OMI-Aura_L3-OMHCHOd_2006m1206_v003-2019m0725t234401.nc,2006-12-06,7/25/2019,molecules/cm²,2752000000000000.0,-1.01e+18,1.52e+17,0.1,-37.63,5.64,-31.55,143.67,11.95,-15.04,0.10714285714285714
OMI-Aura,OMI-Aura_L3-OMHCHOd_2006m1207_v003-2019m0725t234311.nc,2006-12-07,7/25/2019,molecules/cm²,2981000000000000.0,-2.33e+18,3.01e+17,0.11,-86.72,11.17,-23.15,-65.34,-27.15,-68.04,0.10857142857142857
OMI-Aura,OMI-Aura_L3-OMHCHOd_2006m1208_v003-2019m0725t233854.nc,2006-12-08,7/25/2019,molecules/cm²,3122000000000000.0,-1.34e+18,1.42e+17,0.12,-49.66,5.28,11.65,38.26,-33.25,-70.24,0.11
OMI-Aura,OMI-Aura_L3-OMHCHOd_2006m1209_v003-2019m0726t000431.nc,2006-12-09,7/26/2019,molecules/cm²,2979000000000000.0,-1.18e+18,2.18e+17,0.11,-43.8,8.1,-32.05,-68.44,-23.25,-65.44,0.10999999999999999
OMI-Aura,OMI-Aura_L3-OMHCHOd_2006m1210_v003-2019m0725t235347.nc,2006-12-10,7/25/2019,molecules/cm²,2808000000000000.0,-1.04e+18,1.31e+17,0.1,-38.46,4.87,-21.05,-56.74,-28.35,-68.74,0.10714285714285714
OMI-Aura,OMI-Aura_L3-OMHCHOd_2006m1211_v003-2019m0725t233835.nc,2006-12-11,7/25/2019,molecules/cm²,3130000000000000.0,-1.87e+18,2.23e+17,0.12,-69.47,8.27,-16.45,-68.54,-38.55,20.36,0.11
OMI-Aura,OMI-Aura_L3-OMHCHOd_2006m1212_v003-2019m0726t000229.nc,2006-12-12,7/26/2019,molecules/cm²,3106000000000000.0,-8.38e+17,2.66e+17,0.12,-31.13,9.89,-9.55,142.17,-2.25,49.86,0.11142857142857143
OMI-Aura,OMI-Aura_L3-OMHCHOd_2006m1213_v003-2019m0725t234520.nc,2006-12-13,7/25/2019,molecules/cm²,2753000000000000.0,-5.59e+17,4.55e+17,0.1,-20.76,16.91,14.35,-88.94,14.75,-14.14,0.11142857142857143
OMI-Aura,OMI-Aura_L3-OMHCHOd_2006m1214_v003-2019m0726t000233.nc,2006-12-14,7/26/2019,molecules/cm²,3048000000000000.0,-1.1e+18,4e+17,0.11,-40.86,14.85,-14.65,-70.44,-21.75,-66.14,0.11142857142857143
OMI-Aura,OMI-Aura_L3-OMHCHOd_2006m1215_v003-2019m0725t235538.nc,2006-12-15,7/25/2019,molecules/cm²,3229000000000000.0,-1.66e+18,3.32e+17,0.12,-61.71,12.33,-7.15,66.17,0.45,165.17,0.11142857142857143
OMI-Aura,OMI-Aura_L3-OMHCHOd_2006m1216_v003-2019m0725t234103.nc,2006-12-16,7/25/2019,molecules/cm²,3140000000000000.0,-1.7e+18,1.49e+17,0.12,-63.02,5.53,-24.75,-66.24,32.65,97.87,0.11285714285714286
OMI-Aura,OMI-Aura_L3-OMHCHOd_2006m1217_v003-2019m0726t000451.nc,2006-12-17,7/26/2019,molecules/cm²,3137000000000000.0,-1.14e+18,4.63e+17,0.12,-42.25,17.22,-23.65,115.67,-11.05,38.86,0.1157142857142857
OMI-Aura,OMI-Aura_L3-OMHCHOd_2006m1218_v003-2019m0726t000421.nc,2006-12-18,7/26/2019,molecules/cm²,2795000000000000.0,-1.94e+18,4.32e+17,0.1,-72.07,16.05,-8.05,31.46,-4.45,34.66,0.11285714285714285
OMI-Aura,OMI-Aura_L3-OMHCHOd_2006m1219_v003-2019m0725t234707.nc,2006-12-19,7/25/2019,molecules/cm²,2878000000000000.0,-6.67e+17,4.31e+17,0.11,-24.78,16.03,-35.05,-68.24,-20.05,-45.34,0.11142857142857142
OMI-Aura,OMI-Aura_L3-OMHCHOd_2006m1220_v003-2019m0725t235142.nc,2006-12-20,7/25/2019,molecules/cm²,3096000000000000.0,-7.84e+17,3.7e+17,0.12,-29.15,13.76,1.55,30.26,-1.15,136.17,0.11428571428571428
OMI-Aura,OMI-Aura_L3-OMHCHOd_2006m1221_v003-2019m0725t233800.nc,2006-12-21,7/25/2019,molecules/cm²,3010000000000000.0,-1.29e+18,3.87e+17,0.11,-47.96,14.4,-15.65,-47.04,-22.05,-43.14,0.1142857142857143
OMI-Aura,OMI-Aura_L3-OMHCHOd_2006m1222_v003-2019m0725t235528.nc,2006-12-22,7/25/2019,molecules/cm²,2988000000000000.0,-9.84e+17,2.67e+17,0.11,-36.59,9.93,1.65,37.26,9.15,38.16,0.11285714285714286
OMI-Aura,OMI-Aura_L3-OMHCHOd_2006m1223_v003-2019m0725t234816.nc,2006-12-23,7/25/2019,molecules/cm²,3059000000000000.0,-1.42e+18,2.73e+17,0.11,-52.86,10.16,31.45,-6.44,-35.55,-110.15,0.11142857142857143
OMI-Aura,OMI-Aura_L3-OMHCHOd_2006m1224_v003-2019m0726t000203.nc,2006-12-24,7/26/2019,molecules/cm²,2997000000000000.0,-1.26e+18,2.28e+17,0.11,-46.69,8.48,-24.05,120.27,-15.95,120.97,0.11
OMI-Aura,OMI-Aura_L3-OMHCHOd_2006m1225_v003-2019m0725t235743.nc,2006-12-25,7/25/2019,molecules/cm²,2961000000000000.0,-1.23e+18,1.24e+17,0.11,-45.67,4.61,11.75,-48.04,-12.95,-63.84,0.11142857142857143
OMI-Aura,OMI-Aura_L3-OMHCHOd_2006m1226_v003-2019m0725t234436.nc,2006-12-26,7/25/2019,molecules/cm²,2794000000000000.0,-1.17e+18,4.95e+17,0.1,-43.56,18.41,-17.95,122.77,-33.35,-70.04,0.11
OMI-Aura,OMI-Aura_L3-OMHCHOd_2006m1227_v003-2019m0725t233943.nc,2006-12-27,7/25/2019,molecules/cm²,2868000000000000.0,-2.59e+18,1.98e+17,0.11,-96.33,7.36,-23.05,-65.44,-10.25,34.76,0.10857142857142857
OMI-Aura,OMI-Aura_L3-OMHCHOd_2006m1228_v003-2019m0725t235031.nc,2006-12-28,7/25/2019,molecules/cm²,2952000000000000.0,-1.26e+18,4.27e+17,0.11,-46.75,15.86,15.55,-106.05,-26.75,-67.94,0.10857142857142857
OMI-Aura,OMI-Aura_L3-OMHCHOd_2006m1229_v003-2019m0725t235117.nc,2006-12-29,7/25/2019,molecules/cm²,2510000000000000.0,-1.5e+18,1.42e+17,0.09,-55.8,5.27,15.65,-91.54,30.65,101.97,0.10571428571428572
OMI-Aura,OMI-Aura_L3-OMHCHOd_2006m1230_v003-2019m0726t000055.nc,2006-12-30,7/26/2019,molecules/cm²,2654000000000000.0,-1.8e+18,2.52e+17,0.1,-66.94,9.36,-27.15,-68.54,-15.25,130.07,0.10428571428571429
OMI-Aura,OMI-Aura_L3-OMHCHOd_2006m1231_v003-2019m0725t234631.nc,2006-12-31,7/25/2019,molecules/cm²,2587000000000000.0,-1.12e+18,2.78e+17,0.1,-41.64,10.33,-13.45,-170.85,-19.45,18.26,0.10285714285714286
OMI-Aura,OMI-Aura_L3-OMHCHOd_2007m0101_v003-2019m0725t233649.nc,2007-01-01,7/25/2019,molecules/cm²,2629000000000000.0,-2.26e+18,4.01e+17,0.1,-83.96,14.91,-24.45,-66.34,-21.15,30.56,0.10142857142857142
OMI-Aura,OMI-Aura_L3-OMHCHOd_2007m0102_v003-2019m0726t000420.nc,2007-01-02,7/26/2019,molecules/cm²,2686000000000000.0,-1.2e+18,1.78e+17,0.1,-44.45,6.61,1.55,40.86,-9.65,-30.04,0.10142857142857144
OMI-Aura,OMI-Aura_L3-OMHCHOd_2007m0103_v003-2019m0725t234819.nc,2007-01-03,7/25/2019,molecules/cm²,3032000000000000.0,-1.05e+18,2.11e+17,0.11,-38.91,7.84,10.95,-73.54,12.45,37.26,0.10142857142857144
OMI-Aura,OMI-Aura_L3-OMHCHOd_2007m0104_v003-2019m0725t234953.nc,2007-01-04,7/25/2019,molecules/cm²,2905000000000000.0,-1.31e+18,2.72e+17,0.11,-48.84,10.1,3.35,167.27,-33.15,-70.34,0.10142857142857144
OMI-Aura,OMI-Aura_L3-OMHCHOd_2007m0105_v003-2019m0725t234832.nc,2007-01-05,7/25/2019,molecules/cm²,2956000000000000.0,-1.1e+18,1.52e+17,0.11,-40.75,5.65,-29.05,25.46,-10.55,30.66,0.10428571428571429
OMI-Aura,OMI-Aura_L3-OMHCHOd_2007m0106_v003-2019m0725t235229.nc,2007-01-06,7/25/2019,molecules/cm²,2858000000000000.0,-1.52e+18,2.56e+17,0.11,-56.56,9.51,-30.15,29.36,-23.35,-66.44,0.10571428571428572
OMI-Aura,OMI-Aura_L3-OMHCHOd_2007m0107_v003-2019m0725t234812.nc,2007-01-07,7/25/2019,molecules/cm²,2995000000000000.0,-6.76e+17,2.9e+17,0.11,-25.13,10.79,-4.35,12.76,-16.05,-56.54,0.10714285714285714
OMI-Aura,OMI-Aura_L3-OMHCHOd_2007m0108_v003-2019m0725t234842.nc,2007-01-08,7/25/2019,molecules/cm²,2876000000000000.0,-1.46e+18,1.96e+17,0.11,-54.21,7.29,21.75,-102.85,-23.25,-117.05,0.10857142857142857
OMI-Aura,OMI-Aura_L3-OMHCHOd_2007m0109_v003-2019m0725t234722.nc,2007-01-09,7/25/2019,molecules/cm²,3046000000000000.0,-1.47e+18,1.74e+17,0.11,-54.49,6.47,-12.85,17.76,-14.45,-48.64,0.11
OMI-Aura,OMI-Aura_L3-OMHCHOd_2007m0110_v003-2019m0725t234704.nc,2007-01-10,7/25/2019,molecules/cm²,3109000000000000.0,-3.28e+18,1.42e+17,0.12,-122.06,5.29,-22.35,-65.94,-9.55,-45.94,0.11142857142857143
OMI-Aura,OMI-Aura_L3-OMHCHOd_2007m0111_v003-2019m0726t000850.nc,2007-01-11,7/26/2019,molecules/cm²,3226000000000000.0,-1.77e+18,2.07e+17,0.12,-65.81,7.68,-31.45,26.26,-27.55,-68.54,0.11285714285714286
OMI-Aura,OMI-Aura_L3-OMHCHOd_2007m0112_v003-2019m0726t000942.nc,2007-01-12,7/26/2019,molecules/cm²,2958000000000000.0,-1.43e+18,2.61e+17,0.11,-53.16,9.7,-26.25,146.07,-11.15,-64.54,0.11285714285714286
OMI-Aura,OMI-Aura_L3-OMHCHOd_2007m0113_v003-2019m0725t235151.nc,2007-01-13,7/25/2019,molecules/cm²,3211000000000000.0,-2.43e+18,2.37e+17,0.12,-90.39,8.82,-12.35,-75.14,-25.15,25.26,0.1142857142857143
OMI-Aura,OMI-Aura_L3-OMHCHOd_2007m0114_v003-2019m0726t000345.nc,2007-01-14,7/26/2019,molecules/cm²,2892000000000000.0,-1.43e+18,2.13e+17,0.11,-53.17,7.92,-12.55,-61.84,1.15,35.36,0.1142857142857143
OMI-Aura,OMI-Aura_L3-OMHCHOd_2007m0115_v003-2019m0725t235127.nc,2007-01-15,7/25/2019,molecules/cm²,2874000000000000.0,-1.75e+18,1.7e+17,0.11,-64.95,6.34,28.45,91.77,20.15,-100.85,0.11428571428571428
OMI-Aura,OMI-Aura_L3-OMHCHOd_2007m0116_v003-2019m0725t235254.nc,2007-01-16,7/25/2019,molecules/cm²,2949000000000000.0,-1.8e+18,2.01e+17,0.11,-66.85,7.48,14.55,-88.74,-4.15,35.26,0.11428571428571428
OMI-Aura,OMI-Aura_L3-OMHCHOd_2007m0117_v003-2019m0725t235141.nc,2007-01-17,7/25/2019,molecules/cm²,3133000000000000.0,-1.45e+18,2.99e+17,0.12,-53.76,11.12,-1.05,35.96,-8.45,-66.24,0.11428571428571428
OMI-Aura,OMI-Aura_L3-OMHCHOd_2007m0118_v003-2019m0726t000014.nc,2007-01-18,7/26/2019,molecules/cm²,3270000000000000.0,-1.04e+18,2.45e+17,0.12,-38.76,9.11,-12.95,20.36,28.65,83.07,0.11428571428571428
OMI-Aura,OMI-Aura_L3-OMHCHOd_2007m0119_v003-2019m0725t235152.nc,2007-01-19,7/25/2019,molecules/cm²,3139000000000000.0,-1.65e+18,3.34e+17,0.12,-61.26,12.4,-13.25,132.97,19.25,104.07,0.1157142857142857
OMI-Aura,OMI-Aura_L3-OMHCHOd_2007m0120_v003-2019m0726t000224.nc,2007-01-20,7/26/2019,molecules/cm²,3193000000000000.0,-1.46e+18,2.88e+17,0.12,-54.19,10.72,-33.15,-46.14,-13.15,-74.74,0.1157142857142857
OMI-Aura,OMI-Aura_L3-OMHCHOd_2007m0121_v003-2019m0726t000244.nc,2007-01-21,7/26/2019,molecules/cm²,3339000000000000.0,-2.05e+18,3.67e+17,0.12,-76.06,13.65,33.45,76.17,-11.85,14.66,0.11714285714285713
OMI-Aura,OMI-Aura_L3-OMHCHOd_2007m0122_v003-2019m0725t234819.nc,2007-01-22,7/25/2019,molecules/cm²,3286000000000000.0,-8.67e+17,2.35e+17,0.12,-32.24,8.72,-33.05,153.57,-8.45,-46.24,0.11857142857142856
OMI-Aura,OMI-Aura_L3-OMHCHOd_2007m0123_v003-2019m0725t235910.nc,2007-01-23,7/25/2019,molecules/cm²,3412000000000000.0,-1.15e+18,1.95e+17,0.13,-42.65,7.25,-23.25,16.16,-26.25,-66.24,0.12142857142857143
OMI-Aura,OMI-Aura_L3-OMHCHOd_2007m0124_v003-2019m0725t234627.nc,2007-01-24,7/25/2019,molecules/cm²,3203000000000000.0,-1.01e+18,1.69e+17,0.12,-37.67,6.28,-17.25,-68.34,2.95,15.86,0.12142857142857143
OMI-Aura,OMI-Aura_L3-OMHCHOd_2007m0125_v003-2019m0726t000825.nc,2007-01-25,7/26/2019,molecules/cm²,3124000000000000.0,-1.59e+18,2.08e+17,0.12,-58.94,7.75,-29.75,-51.64,6.95,140.37,0.12142857142857143
OMI-Aura,OMI-Aura_L3-OMHCHOd_2007m0126_v003-2019m0725t234904.nc,2007-01-26,7/25/2019,molecules/cm²,3197000000000000.0,-1.42e+18,2.34e+17,0.12,-52.72,8.7,-18.15,-65.24,2.35,31.06,0.12142857142857143
OMI-Aura,OMI-Aura_L3-OMHCHOd_2007m0127_v003-2019m0725t234500.nc,2007-01-27,7/25/2019,molecules/cm²,3103000000000000.0,-9.75e+17,2.53e+17,0.12,-36.25,9.42,-22.85,147.67,2.45,21.06,0.12142857142857143
OMI-Aura,OMI-Aura_L3-OMHCHOd_2007m0128_v003-2019m0725t235933.nc,2007-01-28,7/25/2019,molecules/cm²,3065000000000000.0,-1.25e+18,1.71e+17,0.11,-46.36,6.34,16.65,-94.24,-5.65,53.76,0.12
OMI-Aura,OMI-Aura_L3-OMHCHOd_2007m0129_v003-2019m0725t235951.nc,2007-01-29,7/25/2019,molecules/cm²,3092000000000000.0,-1.71e+18,1.51e+17,0.11,-63.53,5.61,-30.85,22.46,-27.15,-68.74,0.11857142857142856
OMI-Aura,OMI-Aura_L3-OMHCHOd_2007m0130_v003-2019m0726t000005.nc,2007-01-30,7/26/2019,molecules/cm²,1.59e+16,-1.36e+18,4.04e+22,0.59,-50.7,1501700.68,8.85,-71.24,-29.85,-55.34,0.1842857142857143
OMI-Aura,OMI-Aura_L3-OMHCHOd_2007m0131_v003-2019m0725t234521.nc,2007-01-31,7/25/2019,molecules/cm²,3215000000000000.0,-2.27e+18,1.89e+17,0.12,-84.44,7.03,-14.05,-71.04,-16.15,-68.34,0.18428571428571425
OMI-Aura,OMI-Aura_L3-OMHCHOd_2007m0201_v003-2019m0725t234818.nc,2007-02-01,7/25/2019,molecules/cm²,3264000000000000.0,-1.99e+18,1.96e+17,0.12,-73.79,7.3,-40.85,172.57,28.85,83.47,0.1842857142857143
OMI-Aura,OMI-Aura_L3-OMHCHOd_2007m0202_v003-2019m0725t235342.nc,2007-02-02,7/25/2019,molecules/cm²,3183000000000000.0,-2.76e+18,2.66e+17,0.12,-102.55,9.88,20.05,-99.75,19.95,-97.74,0.18428571428571425
OMI-Aura,OMI-Aura_L3-OMHCHOd_2007m0203_v003-2019m0726t000028.nc,2007-02-03,7/26/2019,molecules/cm²,3277000000000000.0,-1.17e+18,1.92e+17,0.12,-43.62,7.12,-35.05,148.47,-23.35,-51.04,0.1842857142857143
OMI-Aura,OMI-Aura_L3-OMHCHOd_2007m0204_v003-2019m0726t000528.nc,2007-02-04,7/26/2019,molecules/cm²,3553000000000000.0,-3.25e+18,1.75e+17,0.13,-120.8,6.5,8.85,-71.04,-17.55,-69.64,0.1871428571428571
OMI-Aura,OMI-Aura_L3-OMHCHOd_2007m0205_v003-2019m0725t235820.nc,2007-02-05,7/25/2019,molecules/cm²,3401000000000000.0,-2.28e+18,2.82e+17,0.13,-84.83,10.49,-7.05,145.67,-31.75,-68.94,0.19
OMI-Aura,OMI-Aura_L3-OMHCHOd_2007m0206_v003-2019m0725t235757.nc,2007-02-06,7/25/2019,molecules/cm²,3238000000000000.0,-1.67e+18,4.62e+17,0.12,-62.05,17.17,-27.35,-58.34,8.75,-71.14,0.12285714285714286
OMI-Aura,OMI-Aura_L3-OMHCHOd_2007m0207_v003-2019m0725t234519.nc,2007-02-07,7/25/2019,molecules/cm²,3247000000000000.0,-1.75e+18,2.99e+17,0.12,-65.03,11.12,-30.05,28.56,-13.85,-70.44,0.12285714285714286
OMI-Aura,OMI-Aura_L3-OMHCHOd_2007m0208_v003-2019m0726t001041.nc,2007-02-08,7/26/2019,molecules/cm²,3200000000000000.0,-1.61e+18,1.81e+17,0.12,-59.93,6.75,30.95,78.57,6.85,34.86,0.12285714285714286
OMI-Aura,OMI-Aura_L3-OMHCHOd_2007m0209_v003-2019m0725t235950.nc,2007-02-09,7/25/2019,molecules/cm²,3343000000000000.0,-1.74e+18,4e+17,0.12,-64.75,14.87,19.15,-99.05,-19.85,-65.94,0.12285714285714286
OMI-Aura,OMI-Aura_L3-OMHCHOd_2007m0210_v003-2019m0725t235955.nc,2007-02-10,7/25/2019,molecules/cm²,3388000000000000.0,-1.17e+18,1.45e+17,0.13,-43.29,5.38,-36.25,147.97,5.35,34.66,0.12428571428571429
OMI-Aura,OMI-Aura_L3-OMHCHOd_2007m0212_v003-2019m0726t000933.nc,2007-02-12,7/26/2019,molecules/cm²,3269000000000000.0,-1.87e+18,3.49e+17,0.12,-69.42,12.98,6.45,-7.14,-10.55,-25.84,0.12285714285714286
OMI-Aura,OMI-Aura_L3-OMHCHOd_2007m0213_v003-2019m0726t001419.nc,2007-02-13,7/26/2019,molecules/cm²,3394000000000000.0,-1.17e+18,3.71e+17,0.13,-43.59,13.79,30.95,101.67,-1.55,109.77,0.12285714285714286
OMI-Aura,OMI-Aura_L3-OMHCHOd_2007m0214_v003-2019m0726t000708.nc,2007-02-14,7/26/2019,molecules/cm²,3286000000000000.0,-1.87e+18,2.86e+17,0.12,-69.49,10.62,-32.05,-69.94,-12.75,27.36,0.12285714285714286
OMI-Aura,OMI-Aura_L3-OMHCHOd_2007m0215_v003-2019m0725t235437.nc,2007-02-15,7/25/2019,molecules/cm²,3204000000000000.0,-1.56e+18,2.84e+17,0.12,-58.15,10.54,-37.95,143.87,-28.35,-54.44,0.12285714285714286
OMI-Aura,OMI-Aura_L3-OMHCHOd_2007m0216_v003-2019m0726t000624.nc,2007-02-16,7/26/2019,molecules/cm²,3252000000000000.0,-1.65e+18,2.18e+17,0.12,-61.49,8.11,9.65,121.97,-9.25,152.47,0.12285714285714286
OMI-Aura,OMI-Aura_L3-OMHCHOd_2007m0217_v003-2019m0726t000105.nc,2007-02-17,7/26/2019,molecules/cm²,3290000000000000.0,-1.95e+18,1.78e+17,0.12,-72.34,6.62,-31.05,144.97,7.85,39.16,0.12285714285714286
OMI-Aura,OMI-Aura_L3-OMHCHOd_2007m0218_v003-2019m0726t000513.nc,2007-02-18,7/26/2019,molecules/cm²,3258000000000000.0,-1.38e+18,3.12e+17,0.12,-51.3,11.61,-28.15,-68.64,19.75,-97.84,0.12142857142857143
